ID,municipality,ccaa,province,municipality_inhabitants,geographic_area,radius,routes_number,routes_ids,mountain_passes_ids,coords,coords_MDB
5789,Cabezón de la Sal,Cantabria,Cantabria,8358,33.2286,3.252224953857984,7,"[1772, 2347, 2450, 3219, 4217, 5367, 7800]","[250, 288, 716, 87, 657, 838, 1101, 137, 681]","(43.30894444,-4.236861111)","[-4.236861111,43.30894444]"
3243,Aracena,Andalucía,Huelva,8255,184.452493,7.6624353019658065,5,"[203, 6966, 6967, 6970, 6971]","[685, 976, 312, 659, 677]","(37.8894945,-6.56158282)","[-6.56158282,37.8894945]"
4158,Nájera,La Rioja,La Rioja,8072,37.438201,3.452089458905907,3,"[2126, 2513, 5141]","[965, 38, 987]","(42.41601826,-2.73573434)","[-2.73573434,42.41601826]"
1794,Olvera,Andalucía,Cádiz,8062,193.6929,7.852020171855188,6,"[374, 382, 393, 396, 7486, 8396]","[754, 47, 119, 974, 1094, 231, 688]","(36.93513981,-5.26815266)","[-5.26815266,36.93513981]"
4679,Baztan,Navarra,Navarra,7850,370.9896,10.866893815945213,10,"[231, 232, 943, 2336, 3713, 3776, 5044, 8351, 8412, 8508]","[152, 396, 916, 1080, 150, 350, 882, 1000, 1048, 24, 617]","(43.14547597,-1.51610308)","[-1.51610308,43.14547597]"
4638,Altsasu,Navarra,Navarra,7465,26.723478,2.916560876978477,8,"[757, 761, 762, 765, 7641, 7658, 8047, 8502]","[397, 615, 656, 731, 823, 873, 917, 1043, 286, 1054, 276, 322, 596, 776, 1095, 1105, 173, 266, 375, 279, 373, 386]","(42.89495157,-2.17054551)","[-2.17054551,42.89495157]"
3544,Cazorla,Andalucía,Jaén,7352,305.403906,9.859657967343608,4,"[2117, 5958, 8765, 9114]","[636, 500, 729, 999, 651]","(37.91223066,-3.00134534)","[-3.00134534,37.91223066]"
2747,Dúrcal,Andalucía,Granada,7111,76.634218,4.938964685746258,9,"[2455, 3434, 3467, 3499, 3927, 4127, 4797, 5257, 7028]","[244, 451, 5, 13, 55, 124, 72, 1006, 474, 22, 490, 1030]","(36.988117,-3.56634078)","[-3.56634078,36.988117]"
220,Jijona,Comunitat Valenciana,Alicante,6879,163.760691,7.21987015250957,5,"[629, 647, 650, 3189, 5002]","[626, 643, 644, 429, 534, 802, 956, 601, 788]","(38.53902509,-0.50791278)","[-0.50791278,38.53902509]"
5076,Aguilar de Campoo,Castilla y León,Palencia,6749,235.3173,8.654689354492481,3,"[460, 3409, 8665]","[111, 389, 637]","(42.79264578,-4.25993817)","[-4.25993817,42.79264578]"
1820,Alcalà de Xivert,Comunitat Valenciana,Castellón,6638,167.55864499999998,7.303112247362822,5,"[533, 1441, 7169, 8429, 8682]","[728, 959, 679, 798, 380]","(40.30417404,0.22571524)","[0.22571524,40.30417404]"
1650,Jaraíz de la Vera,Extremadura,Cáceres,6503,62.529861,4.461370461438284,3,"[3627, 3833, 8200]","[100, 212, 127, 166, 605, 855]","(40.05999042,-5.75717418)","[-5.75717418,40.05999042]"
392,Arenas de San Pedro,Castilla y León,Ávila,6344,194.617265,7.870734057831987,6,"[1898, 3519, 4721, 5115, 5759, 7830]","[165, 633, 247, 576, 114, 139, 591, 665, 948]","(40.20868842,-5.0911461)","[-5.0911461,40.20868842]"
5006,Cangas de Onís,Asturias,Asturias,6209,213.2352,8.238611140342305,5,"[1915, 2961, 5518, 8392, 8487]","[135, 93, 245, 30, 68, 422, 50, 838]","(43.34839001,-5.12749781)","[-5.12749781,43.34839001]"
4029,Tremp,Cataluña,Lleida,5911,302.47360000000003,9.812242967070166,3,"[5601, 8411, 8460]","[110, 598, 446]","(42.16727663,0.8956651)","[0.8956651,42.16727663]"
7541,Gorliz,País Vasco,Bizkaia,5891,10.2283,1.8043728537825208,4,"[1572, 4191, 8365, 8604]","[172, 338, 606, 671, 805, 1099, 327, 722, 927]","(43.41285171,-2.93434507)","[-2.93434507,43.41285171]"
2697,Alhama de Granada,Andalucía,Granada,5867,419.6017,11.55694843118192,4,"[1520, 3501, 3747, 4006]","[198, 258, 492, 826, 970]","(37.0037636,-3.98605626)","[-3.98605626,37.0037636]"
2806,Órgiva,Andalucía,Granada,5784,134.13909999999998,6.534347848714202,12,"[2302, 3434, 3467, 3499, 3927, 4121, 4127, 4797, 5257, 7028, 8315, 8639]","[5, 239, 451, 13, 55, 124, 472, 72, 1006, 474, 22, 490, 1030, 440, 243]","(36.90119925,-3.42391088)","[-3.42391088,36.90119925]"
1337,Medina de Pomar,Castilla y León,Burgos,5734,214.196408,8.257159003881464,5,"[1854, 3736, 4669, 5769, 9332]","[294, 287, 356, 376, 1088, 158, 252, 1097, 34, 58]","(42.92852281,-3.48750314)","[-3.48750314,42.92852281]"
6423,La Sénia,Cataluña,Tarragona,5640,108.4967,5.876690520123975,7,"[1837, 4252, 4253, 5500, 5502, 8329, 8682]","[1119, 696, 254, 435, 942, 8, 380]","(40.6361383,0.28236554)","[0.28236554,40.6361383]"
3531,Beas de Segura,Andalucía,Jaén,5100,159.373621,7.122505214614651,3,"[2117, 7959, 8495]","[636, 551, 752]","(38.2506588,-2.88730567)","[-2.88730567,38.2506588]"
4243,Castro de Rei,Galicia,Lugo,5073,176.970735,7.505424890596673,5,"[1091, 1173, 2088, 2090, 10433]","[482, 849, 448, 575, 528, 583]","(43.20732709,-7.398831947)","[-7.398831947,43.20732709]"
36,Agurain,País Vasco,Álava,5038,37.769884000000005,3.4673475977152504,4,"[765, 3305, 8502, 8755]","[276, 322, 596, 615, 776, 1095, 1105, 364, 279, 373, 386, 731, 173]","(42.850452,-2.389753)","[-2.389753,42.850452]"
4445,Torrelaguna,Comunidad de Madrid,Madrid,4854,43.403569,3.7169547752320646,3,"[7441, 8384, 8592]","[990, 390, 309, 947]","(40.8280031,-3.53820055)","[-3.53820055,40.8280031]"
139,Agost,Comunitat Valenciana,Alicante,4794,66.635352,4.605501244297948,4,"[680, 3189, 8145, 9550]","[99, 788, 837, 1089]","(38.43949316,-0.63891979)","[-0.63891979,38.43949316]"
3584,Pozo Alcón,Andalucía,Jaén,4731,138.60853600000002,6.642316173268047,3,"[2765, 5958, 8765]","[504, 500, 636, 729, 999]","(37.70555969,-2.93451693)","[-2.93451693,37.70555969]"
2091,Hornachuelos,Andalucía,Córdoba,4480,909.2006,17.0119623425723,3,"[111, 8438, 9531]","[1005, 568, 964, 1102]","(37.83117536,-5.24226581)","[-5.24226581,37.83117536]"
5786,Bárcena de Cicero,Cantabria,Cantabria,4319,36.251423,3.3969338153040907,3,"[23, 3270, 8499]","[859, 1034, 58, 314, 360]","(43.42461111,-3.522916667)","[-3.522916667,43.42461111]"
6180,El Saucejo,Andalucía,Sevilla,4235,92.197151,5.41730523551789,3,"[374, 7486, 10040]","[754, 231, 975]","(37.07107032,-5.09744762)","[-5.09744762,37.07107032]"
718,Monesterio,Extremadura,Badajoz,4216,322.351696,10.12953561245343,3,"[403, 419, 3229]","[614, 628, 923]","(38.08759297,-6.27266541)","[-6.27266541,38.08759297]"
605,El Tiemblo,Castilla y León,Ávila,4180,75.585051,4.9050395227391705,4,"[387, 2879, 6342, 8382]","[310, 346, 246, 205]","(40.41568332,-4.50074945)","[-4.50074945,40.41568332]"
5857,San Vicente de la Barquera,Cantabria,Cantabria,4095,41.7394,3.6450010418182495,3,"[2450, 4217, 7800]","[87, 288, 657, 838, 1101, 681]","(43.38413889,-4.401666667)","[-4.401666667,43.38413889]"
1642,Hervás,Extremadura,Cáceres,3957,59.779176,4.362139178473775,5,"[1741, 2652, 3619, 3627, 8200]","[603, 100, 301, 213, 212, 127, 166, 605, 855]","(40.27437444,-5.85761997)","[-5.85761997,40.27437444]"
2152,Carnota,Galicia,A Coruña,3899,70.897431,4.750505280511544,3,"[944, 3508, 4470]","[149, 537, 96, 196]","(42.82092669,-9.087100494)","[-9.087100494,42.82092669]"
2177,Mazaricos,Galicia,A Coruña,3841,187.304492,7.721446244779939,4,"[944, 1538, 1955, 3508]","[149, 537, 511, 1016]","(42.93644317,-8.990611861)","[-8.990611861,42.93644317]"
1484,Valle de Mena,Castilla y León,Burgos,3805,262.6915,9.144238947735476,11,"[1280, 1613, 2516, 3251, 3270, 5478, 5491, 6244, 6940, 7995, 8590]","[143, 264, 517, 757, 983, 54, 314, 58, 1022, 336, 393, 717, 368, 400, 989]","(43.10120829,-3.28210215)","[-3.28210215,43.10120829]"
4491,Almogía,Andalucía,Málaga,3792,162.88893,7.200627439556932,4,"[5997, 8379, 8410, 8435]","[455, 86, 649, 63, 219]","(36.82473079,-4.54115435)","[-4.54115435,36.82473079]"
3740,La Robla,Castilla y León,León,3752,85.21857200000001,5.208248316087377,7,"[885, 1841, 2317, 2446, 4179, 4340, 9705]","[513, 546, 1074, 937, 69, 813, 843, 866, 1062, 131, 1098]","(42.80214837,-5.62816206)","[-5.62816206,42.80214837]"
368,Tíjola,Andalucía,Almería,3548,67.7333,4.643288554127699,4,"[713, 714, 7005, 9410]","[10, 15, 29, 64, 77, 554]","(37.34438543,-2.43885542)","[-2.43885542,37.34438543]"
4263,Mondoñedo,Galicia,Lugo,3539,142.692282,6.739455306655345,4,"[1173, 2088, 2090, 7221]","[448, 575, 528, 489]","(43.42972589,-7.363834875)","[-7.363834875,43.42972589]"
31,Oyón-Oion,País Vasco,Álava,3410,45.177474,3.792150178905573,5,"[4388, 4389, 4391, 8394, 8755]","[268, 676, 206, 266, 173, 776, 1095]","(42.506067,-2.436788)","[-2.436788,42.506067]"
4523,Colmenar,Andalucía,Málaga,3409,65.95392799999999,4.581892428087084,5,"[2933, 4546, 8357, 8379, 8414]","[86, 108, 109, 649, 198, 258, 492, 1104]","(36.90317629,-4.33648163)","[-4.33648163,36.90317629]"
4251,A Fonsagrada,Galicia,Lugo,3389,438.4218,11.813283494495254,6,"[3884, 4657, 4658, 4662, 6043, 6673]","[469, 593, 746, 3, 233, 1109, 829, 574]","(43.12638889,-7.067361111)","[-7.067361111,43.12638889]"
2659,La Vall d'en Bas,Cataluña,Girona,3093,90.6389,5.371330419569296,4,"[5201, 6687, 7859, 8335]","[49, 484, 101, 715]","(42.11759527,2.45692713)","[2.45692713,42.11759527]"
4526,Cortes de la Frontera,Andalucía,Málaga,3065,175.2752,7.46938407752479,8,"[120, 3117, 3128, 3862, 4541, 6199, 7571, 8834]","[14, 426, 151, 171, 488, 909, 688, 700, 761, 853]","(36.61781253,-5.34243171)","[-5.34243171,36.61781253]"
3244,Aroche,Andalucía,Huelva,3054,498.437462,12.595920005676708,3,"[6966, 6967, 6971]","[312, 659, 677, 976, 685]","(37.94521471,-6.95381063)","[-6.95381063,37.94521471]"
1846,Cabanes,Comunitat Valenciana,Castellón,2978,131.5595,6.471212525153938,5,"[1441, 2045, 2049, 8429, 8492]","[959, 950, 97, 798, 588, 631]","(40.15548204,0.04265634)","[0.04265634,40.15548204]"
7183,Montroi,Comunitat Valenciana,Valencia,2956,31.390543,3.160996172755705,3,"[1472, 7734, 9508]","[597, 460, 760]","(39.33787195,-0.61459393)","[-0.61459393,39.33787195]"
3615,Santiago-Pontones,Andalucía,Jaén,2911,682.83,14.742829827465949,3,"[4222, 8765, 9058]","[37, 500, 636, 729, 999, 95, 236, 564, 758, 775]","(38.11250153,-2.55068654)","[-2.55068654,38.11250153]"
4835,Puente la Reina,Navarra,Navarra,2889,39.707085,3.555155151503308,3,"[5788, 8115, 8391]","[704, 988, 949]","(42.67218099,-1.81406821)","[-1.81406821,42.67218099]"
5834,Ramales de la Victoria,Cantabria,Cantabria,2877,32.5199,3.217356284541017,8,"[1092, 1099, 1103, 1618, 4504, 5980, 8532, 8957]","[61, 132, 285, 299, 821, 859, 1034, 377, 381, 510, 53, 58, 305, 227]","(43.25652778,-3.464472222)","[-3.464472222,43.25652778]"
4579,Yunquera,Andalucía,Málaga,2869,55.15281,4.18994553915499,4,"[4541, 4584, 5998, 8415]","[171, 426, 488, 688, 700, 133, 569, 951]","(36.73128747,-4.92100984)","[-4.92100984,36.73128747]"
218,Xaló,Comunitat Valenciana,Alicante,2868,34.586303,3.318001872708663,5,"[656, 1444, 1816, 1820, 6313]","[307, 1053, 337, 565, 626, 643, 818]","(38.74069906,-0.01192072)","[-0.01192072,38.74069906]"
3805,Villafranca del Bierzo,Castilla y León,León,2855,177.37376899999998,7.513966475508115,4,"[7, 882, 2810, 3139]","[160, 321, 452, 3, 335, 1109, 444, 237]","(42.60599303,-6.81082207)","[-6.81082207,42.60599303]"
4945,Maceda,Galicia,Ourense,2839,101.925322,5.69594257146596,3,"[5288, 5299, 6603]","[1113, 670, 436]","(42.26996396,-7.650775756)","[-7.650775756,42.26996396]"
4727,Esteribar,Navarra,Navarra,2726,149.1328,6.889871812158819,8,"[231, 2601, 3068, 3776, 5044, 6807, 8351, 8508]","[152, 396, 916, 946, 871, 984, 24, 617, 1080]","(42.93030806,-1.50390693)","[-1.50390693,42.93030806]"
3536,Cambil,Andalucía,Jaén,2683,139.88379999999998,6.672802434893144,3,"[3854, 8695, 8765]","[406, 729, 999, 500, 636]","(37.67738522,-3.56676191)","[-3.56676191,37.67738522]"
136,Yeste,Castilla-La Mancha,Albacete,2614,511.220829,12.756420476332064,5,"[6964, 7507, 9058, 9258, 10311]","[758, 95, 236, 564, 775, 799]","(38.36643865,-2.31903072)","[-2.31903072,38.36643865]"
6784,Valderrobres,Aragón,Teruel,2435,124.0468,6.283727433285016,4,"[8329, 8446, 8464, 8569]","[8, 435, 869, 908, 1072]","(40.87590223,0.1557343)","[0.1557343,40.87590223]"
1889,Morella,Comunitat Valenciana,Castellón,2416,413.539074,11.473154220250423,5,"[4252, 4253, 8329, 8446, 8682]","[696, 254, 8, 435, 869, 908, 380]","(40.61933991,-0.10023042)","[-0.10023042,40.61933991]"
2081,Espiel,Andalucía,Córdoba,2405,437.2706,11.797763747305224,3,"[5791, 8023, 8438]","[944, 964, 568]","(38.18906775,-5.01731472)","[-5.01731472,38.18906775]"
5839,Ribamontán al Monte,Cantabria,Cantabria,2303,42.297778,3.66930094389349,4,"[23, 48, 3270, 5906]","[859, 1034, 58, 314, 82]","(43.40688889,-3.663305556)","[-3.663305556,43.40688889]"
48,Zuia,País Vasco,Álava,2300,122.486671,6.244087373881891,12,"[311, 1525, 3200, 3310, 4374, 4981, 4982, 5599, 5752, 8054, 8057, 9585]","[279, 295, 357, 373, 174, 326, 353, 365, 791, 1042, 935, 686, 961, 325, 143, 556, 781, 1100, 26, 1106]","(42.95597763,-2.81862854)","[-2.81862854,42.95597763]"
1751,Valverde del Fresno,Extremadura,Cáceres,2250,196.974718,7.918260759186395,3,"[6296, 6992, 8200]","[674, 827, 100, 127, 166, 605, 855]","(40.22511278,-6.879333705)","[-6.879333705,40.22511278]"
688,Fuentes de León,Extremadura,Badajoz,2248,109.857805,5.913437547976403,6,"[203, 419, 3229, 6966, 6970, 6971]","[685, 976, 614, 628, 923, 312, 659, 677]","(38.06794873,-6.5388528)","[-6.5388528,38.06794873]"
4897,Irurtzun,Navarra,Navarra,2247,3.744774,1.0917856008939335,7,"[761, 762, 2231, 3776, 7563, 8407, 8473]","[286, 615, 1054, 957, 152, 916, 378, 394, 441, 971]","(42.91831211,-1.82803648)","[-1.82803648,42.91831211]"
3517,Aínsa-Sobrarbe,Aragón,Huesca,2242,284.765814,9.520691250077231,4,"[3070, 5653, 5867, 7065]","[491, 570, 193, 221, 642]","(42.41711065,0.13960049)","[0.13960049,42.41711065]"
3595,Siles,Andalucía,Jaén,2220,177.847353,7.523990850053468,4,"[1590, 6964, 9058, 10311]","[236, 758, 95, 564, 775, 799]","(38.38669537,-2.58231025)","[-2.58231025,38.38669537]"
4280,A Pontenova,Galicia,Lugo,2201,135.8469,6.575812509525178,4,"[1091, 1173, 4657, 10433]","[482, 849, 448, 469, 593, 583]","(43.34755556,-7.1925)","[-7.1925,43.34755556]"
6027,Riaza,Castilla y León,Segovia,2117,149.494985,6.898233134978655,5,"[4163, 6070, 7331, 8364, 9139]","[117, 118, 498, 820, 745]","(41.27974006,-3.47725189)","[-3.47725189,41.27974006]"
4120,Ezcaray,La Rioja,La Rioja,2045,142.84999299999998,6.743178678002933,4,"[2527, 5422, 6265, 8480]","[65, 316, 395, 169]","(42.32594879,-3.014411)","[-3.014411,42.32594879]"
5803,Corvera de Toranzo,Cantabria,Cantabria,2042,50.0364,3.990870023527527,4,"[784, 1854, 5792, 6299]","[158, 278, 1076, 294, 252, 792]","(43.21258333,-3.939277778)","[-3.939277778,43.21258333]"
3305,Santa Olalla del Cala,Andalucía,Huelva,2022,202.9243,8.036955878390101,3,"[403, 408, 419]","[614, 628, 1081, 1093]","(37.90505707,-6.23468816)","[-6.23468816,37.90505707]"
1789,Grazalema,Andalucía,Cádiz,2013,122.4108,6.242153210212868,4,"[352, 382, 8366, 8396]","[47, 119, 215, 688, 974]","(36.75954041,-5.36966273)","[-5.36966273,36.75954041]"
2102,Obejo,Andalucía,Córdoba,2008,214.65150000000003,8.265926128351154,3,"[2459, 5791, 8438]","[925, 944, 568, 964]","(38.13386933,-4.800762534)","[-4.800762534,38.13386933]"
2135,Aranga,Galicia,A Coruña,1834,119.59018,6.169817466353292,4,"[2687, 9741, 10055, 10057]","[747, 592, 672, 695]","(43.23403971,-8.016029386)","[-8.016029386,43.23403971]"
553,Piedrahíta,Castilla y León,Ávila,1802,28.668134,3.0208159711661784,3,"[5494, 5765, 6621]","[136, 224, 730]","(40.46377754,-5.32791926)","[-5.32791926,40.46377754]"
4254,Xermade,Galicia,Lugo,1783,166.271347,7.27500445195124,3,"[2687, 5588, 10057]","[747, 539, 742, 785, 672, 695]","(43.35478495,-7.813336881)","[-7.813336881,43.35478495]"
4416,Rascafría,Comunidad de Madrid,Madrid,1725,150.284913,6.916434174364105,6,"[92, 4574, 4740, 7116, 7128, 8339]","[148, 217, 157, 229, 7, 309]","(40.90566571,-3.88095982)","[-3.88095982,40.90566571]"
2818,Polopos,Andalucía,Granada,1722,26.4985,2.904258045527104,4,"[3467, 4121, 5257, 8315]","[5, 13, 472, 440]","(36.79588888,-3.29721867)","[-3.29721867,36.79588888]"
1274,Espinosa de los Monteros,Castilla y León,Burgos,1651,137.461885,6.614784550524677,10,"[686, 1092, 2294, 2516, 3270, 4347, 4425, 4504, 5769, 9332]","[61, 158, 278, 285, 1076, 132, 58, 54, 314, 522, 53, 252, 1097, 34]","(43.07635915,-3.55285424)","[-3.55285424,43.07635915]"
6259,Covaleda,Castilla y León,Soria,1644,104.360164,5.763574780027645,4,"[2008, 4034, 5866, 8418]","[352, 877, 41, 89, 176, 204, 682]","(41.93553839,-2.88162215)","[-2.88162215,41.93553839]"
7073,Benirredrà,Comunitat Valenciana,Valencia,1555,0.388698,0.3517472484815796,6,"[2248, 2923, 3543, 5671, 5903, 7231]","[52, 424, 447, 307, 973, 599, 1066]","(38.96133073,-0.19215383)","[-0.19215383,38.96133073]"
5067,Teverga,Asturias,Asturias,1554,176.31470000000002,7.491500574018668,10,"[261, 923, 1560, 2603, 3422, 4154, 5611, 5916, 7536, 8168]","[60, 476, 0, 28, 42, 90, 430, 69, 84, 689, 866, 1, 131, 411]","(43.1589266,-6.10291272)","[-6.10291272,43.1589266]"
4888,Valle de Yerri,Navarra,Navarra,1543,252.607348,8.967007759782126,8,"[761, 762, 1117, 2231, 3798, 8247, 8391, 8407]","[286, 615, 1054, 596, 776, 957, 1033, 917, 1043, 949]","(42.72891269,-2.0005221)","[-2.0005221,42.72891269]"
6704,Mora de Rubielos,Aragón,Teruel,1512,166.227935,7.274054669814138,7,"[3858, 4916, 4919, 4926, 5513, 7040, 8417]","[71, 1115, 189, 475, 541, 669, 769]","(40.25239335,-0.75353912)","[-0.75353912,40.25239335]"
3470,Sallent de Gállego,Aragón,Huesca,1477,162.138163,7.184014165061865,4,"[3195, 8331, 8355, 8626]","[535, 129, 195, 692]","(42.77273083,-0.33156802)","[-0.33156802,42.77273083]"
2716,Cádiar,Andalucía,Granada,1465,47.32112,3.8810752502417696,3,"[4121, 4797, 7028]","[5, 13, 472, 474, 22, 55, 490, 1030]","(36.94487044,-3.18084098)","[-3.18084098,36.94487044]"
5009,Caso,Asturias,Asturias,1457,307.7679,9.89774399216578,3,"[3378, 5609, 8392]","[1118, 719, 68, 422]","(43.18235684,-5.34401882)","[-5.34401882,43.18235684]"
428,Casavieja,Castilla y León,Ávila,1434,39.245582,3.534434541390544,3,"[1787, 2653, 2953]","[134, 585, 114, 665]","(40.27929676,-4.7658077)","[-4.7658077,40.27929676]"
7763,Puebla de Sanabria,Castilla y León,Zamora,1356,81.394488,5.090050061214374,3,"[2769, 4455, 7695]","[383, 76, 241]","(42.05495198,-6.63439782)","[-6.63439782,42.05495198]"
117,Riópar,Castilla-La Mancha,Albacete,1341,80.92005,5.075193757191232,3,"[5633, 6964, 10311]","[991, 758, 799]","(38.4998099,-2.41839311)","[-2.41839311,38.4998099]"
5832,Potes,Cantabria,Cantabria,1332,7.662999999999999,1.5617947861063042,8,"[2450, 5537, 5708, 6550, 6587, 7800, 8487, 8523]","[87, 288, 657, 838, 1101, 50, 9, 291, 681, 93, 245]","(43.15447222,-4.621194444)","[-4.621194444,43.15447222]"
1881,Llucena,Comunitat Valenciana,Castellón,1315,137.035914,6.604527552096504,6,"[527, 528, 4062, 5225, 5226, 9467]","[112, 631, 773, 844, 56, 588, 710]","(40.13843768,-0.27999337)","[-0.27999337,40.13843768]"
2731,Colomera,Andalucía,Granada,1302,111.976682,5.970192756800119,3,"[4759, 4761, 5889]","[296, 354, 912, 308]","(37.3742622,-3.71436522)","[-3.71436522,37.3742622]"
4245,Cervantes,Galicia,Lugo,1294,277.631721,9.400676297941054,4,"[881, 882, 4658, 4659]","[3, 182, 1109, 335, 233]","(42.87290315,-7.063501831)","[-7.063501831,42.87290315]"
3210,Ormaiztegi,País Vasco,Gipuzkoa,1258,6.768572000000001,1.4678209512036755,14,"[334, 757, 1199, 1360, 7133, 7243, 7620, 7621, 7658, 8247, 8287, 8913, 9856, 10357]","[178, 257, 281, 290, 303, 328, 331, 341, 347, 353, 357, 379, 382, 386, 394, 609, 616, 724, 732, 782, 812, 842, 856, 911, 917, 1000, 1039, 1048, 1059, 1065, 1096, 397, 615, 656, 731, 823, 873, 1043, 1090, 1042, 442, 817]","(43.04283345,-2.25423319)","[-2.25423319,43.04283345]"
5223,Velilla del Río Carrión,Castilla y León,Palencia,1230,198.9367,7.957598271915577,3,"[5537, 9381, 9424]","[50, 87, 334, 875]","(42.82783416,-4.84321459)","[-4.84321459,42.82783416]"
5042,Peñamellera Baja,Asturias,Asturias,1227,84.05680000000001,5.172624853369412,4,"[2450, 4217, 8487, 8799]","[87, 288, 657, 838, 1101, 681, 50, 93, 245, 766]","(43.32342411,-4.58399124)","[-4.58399124,43.32342411]"
1819,Albocàsser,Comunitat Valenciana,Castellón,1227,82.29242099999999,5.1180494241778245,5,"[533, 1441, 8429, 8492, 8682]","[728, 959, 798, 588, 631, 380]","(40.35792479,0.02412299)","[0.02412299,40.35792479]"
5022,Ibias,Asturias,Asturias,1207,333.4084,10.30179312963356,7,"[881, 3139, 3884, 4658, 4659, 4662, 6043]","[3, 182, 1109, 237, 321, 335, 469, 593, 746, 233, 829]","(43.03763941,-6.87293932)","[-6.87293932,43.03763941]"
416,Burgohondo,Castilla y León,Ávila,1180,55.336245,4.196907511313294,5,"[2653, 4721, 6342, 6994, 7830]","[114, 665, 139, 165, 576, 591, 633, 246, 310, 346]","(40.41614328,-4.78592781)","[-4.78592781,40.41614328]"
105,Nerpio,Castilla-La Mancha,Albacete,1178,434.8761,11.765417043058738,3,"[7507, 9058, 9258]","[95, 236, 564, 758, 775]","(38.14824043,-2.30224029)","[-2.30224029,38.14824043]"
247,Relleu,Comunitat Valenciana,Alicante,1148,76.872352,4.946632429868953,6,"[621, 647, 653, 1481, 5002, 9500]","[956, 429, 534, 626, 643, 644, 802, 21]","(38.58727823,-0.31086389)","[-0.31086389,38.58727823]"
6450,Horta de Sant Joan,Cataluña,Tarragona,1146,118862,6.1510048949106,3,"[176, 8329, 8464]","[300, 8, 435, 1072]","(40.95398599,0.31710201)","[0.31710201,40.95398599]"
325,Gérgal,Andalucía,Almería,1080,229.487704,8.546814267476508,5,"[713, 714, 1802, 7005, 7252]","[10, 15, 29, 64, 77]","(37.12083904,-2.53905331)","[-2.53905331,37.12083904]"
5370,La Alberca,Castilla y León,Salamanca,1071,60.730319,4.396705098647351,6,"[828, 2841, 3895, 3901, 8200, 9111]","[127, 668, 855, 166, 605, 733, 100, 532]","(40.48866243,-6.10993723)","[-6.10993723,40.48866243]"
7008,Ademuz,Comunitat Valenciana,Valencia,1037,100.3138,5.6507344294847455,3,"[4195, 7139, 7661]","[548, 263, 861, 969]","(40.06120013,-1.28669047)","[-1.28669047,40.06120013]"
12,Campezo,País Vasco,Álava,1034,85.360875,5.212595022427701,5,"[1026, 1116, 2515, 8394, 8755]","[279, 373, 266, 968, 173, 340, 776, 1095]","(42.66971209,-2.35207693)","[-2.35207693,42.66971209]"
3867,La Vall de Boí,Cataluña,Lleida,1019,220.8292,8.384029648378775,3,"[1313, 1315, 7304]","[147, 265, 269]","(42.50428276,0.80227472)","[0.80227472,42.50428276]"
6572,Albarracín,Aragón,Teruel,1006,452.7015,12.004125373138436,3,"[496, 8497, 8723]","[857, 893, 1070]","(40.40668217,-1.44449794)","[-1.44449794,40.40668217]"
1360,Oña,Castilla y León,Burgos,1003,161.640603,7.172982756649867,3,"[1854, 3213, 8116]","[294, 297, 1032]","(42.73430475,-3.41176884)","[-3.41176884,42.73430475]"
